,datetime,BuyerPrice,SellerPrice
0,2023-03-03 03:53:16,100,100
1,2023-03-03 03:54:38,95,100
2,2023-03-03 03:55:54,95,100
3,2023-03-03 03:57:09,95,100
4,2023-03-03 03:58:39,95,100
5,2023-03-03 03:59:41,95,100
6,2023-03-03 04:01:17,95,100
7,2023-03-03 04:02:41,95,100
8,2023-03-03 04:04:00,95,100
9,2023-03-03 04:05:42,95,100
10,2023-03-03 04:07:26,95,100
11,2023-03-03 04:09:04,95,100
12,2023-03-03 04:10:17,95,100
13,2023-03-03 04:11:35,95,100
14,2023-03-03 04:12:53,95,100
15,2023-03-03 04:14:06,95,100
16,2023-03-03 04:15:54,95,100
17,2023-03-03 04:17:11,95,100
18,2023-03-03 04:18:32,95,100
19,2023-03-03 04:20:02,95,100
20,2023-03-03 04:21:54,95,100
21,2023-03-03 04:26:05,95,100
22,2023-03-03 04:27:16,95,100
23,2023-03-03 04:28:26,95,100
24,2023-03-03 04:30:57,95,100
25,2023-03-03 04:32:36,95,100
26,2023-03-03 04:33:50,95,100
27,2023-03-03 04:35:11,95,100
28,2023-03-03 04:36:30,95,100
29,2023-03-03 04:37:47,95,100
30,2023-03-03 04:38:54,95,100
31,2023-03-03 04:40:17,95,105
32,2023-03-03 04:41:43,95,105
33,2023-03-03 04:43:10,95,105
34,2023-03-03 04:44:20,95,105
35,2023-03-03 04:45:37,95,105
36,2023-03-03 04:47:02,95,100
37,2023-03-03 04:48:25,95,100
38,2023-03-03 04:49:35,95,100
39,2023-03-03 04:50:42,95,100
40,2023-03-03 04:52:01,95,100
41,2023-03-03 04:54:30,95,100
42,2023-03-03 04:55:51,95,100
43,2023-03-03 04:57:06,95,100
44,2023-03-03 04:58:01,86,100
45,2023-03-03 04:59:15,95,100
46,2023-03-03 05:00:27,95,100
47,2023-03-03 05:02:29,95,100
48,2023-03-03 05:04:21,95,100
49,2023-03-03 05:06:20,95,100
50,2023-03-03 05:08:19,95,100
51,2023-03-03 05:09:40,95,100
52,2023-03-03 05:10:59,95,100
53,2023-03-03 05:12:19,95,100
54,2023-03-03 05:13:53,95,100
55,2023-03-03 05:15:01,95,100
56,2023-03-03 05:16:25,95,100
57,2023-03-03 05:17:45,95,100
58,2023-03-03 05:19:07,95,100
59,2023-03-03 05:20:59,95,100
60,2023-03-03 05:22:37,95,100
61,2023-03-03 05:24:04,95,100
62,2023-03-03 05:25:32,95,100
63,2023-03-03 05:27:03,95,100
64,2023-03-03 05:28:32,95,100
65,2023-03-03 05:29:48,95,100
66,2023-03-03 05:31:54,95,100
67,2023-03-03 05:33:19,95,100
68,2023-03-03 05:35:03,95,100
69,2023-03-03 05:36:45,95,100
70,2023-03-03 05:38:36,95,100
71,2023-03-03 05:39:59,95,100
72,2023-03-03 05:42:22,95,100
73,2023-03-03 05:43:41,95,100
74,2023-03-03 05:44:48,95,100
75,2023-03-03 05:46:07,95,100
76,2023-03-03 05:47:49,95,100
77,2023-03-03 05:49:03,95,100
78,2023-03-03 05:50:02,95,100
79,2023-03-03 05:51:32,95,100
80,2023-03-03 05:53:19,95,100
81,2023-03-03 05:54:52,95,100
82,2023-03-03 05:56:36,95,100
83,2023-03-03 05:58:27,95,100
84,2023-03-03 05:59:49,95,100
85,2023-03-03 06:03:29,95,100
86,2023-03-03 06:05:54,95,100
87,2023-03-03 06:08:38,95,100
88,2023-03-03 06:10:53,95,100
89,2023-03-03 06:12:35,95,100
90,2023-03-03 06:14:17,95,100
91,2023-03-03 06:15:58,95,100
92,2023-03-03 06:17:20,95,100
93,2023-03-03 06:18:46,95,100
94,2023-03-03 06:20:17,95,100
95,2023-03-03 06:21:51,95,100
96,2023-03-03 06:23:47,95,100
97,2023-03-03 06:25:35,95,100
98,2023-03-03 06:27:19,95,100
99,2023-03-03 06:28:59,95,100
100,2023-03-03 06:31:26,95,100
101,2023-03-03 06:32:56,95,100
102,2023-03-03 06:34:46,95,100
103,2023-03-03 06:36:41,95,100
104,2023-03-03 06:38:32,95,100
105,2023-03-03 06:40:37,95,100
106,2023-03-03 06:42:31,95,100
107,2023-03-03 06:44:14,95,100
108,2023-03-03 06:45:57,95,100
109,2023-03-03 06:47:35,95,100
110,2023-03-03 06:48:59,95,100
111,2023-03-03 06:50:18,95,100
112,2023-03-03 06:51:53,95,100
113,2023-03-03 06:53:17,95,100
114,2023-03-03 06:54:51,95,100
115,2023-03-03 06:56:24,95,100
116,2023-03-03 06:57:43,95,100
117,2023-03-03 06:59:06,95,100
118,2023-03-03 07:01:31,95,100
119,2023-03-03 07:04:45,95,100
120,2023-03-03 07:07:07,95,100
121,2023-03-03 07:09:01,95,100
122,2023-03-03 07:10:50,95,100
123,2023-03-03 07:12:09,95,100
124,2023-03-03 07:13:31,95,100
125,2023-03-03 07:15:20,95,100
126,2023-03-03 07:17:06,95,100
127,2023-03-03 07:18:34,95,100
128,2023-03-03 07:19:59,95,100
129,2023-03-03 07:21:38,95,100
130,2023-03-03 07:23:01,95,100
131,2023-03-03 07:24:55,95,100
132,2023-03-03 07:26:05,95,100
133,2023-03-03 07:27:47,95,100
134,2023-03-03 07:29:21,95,100
135,2023-03-03 07:31:01,95,100
136,2023-03-03 07:32:36,95,100
137,2023-03-03 07:34:39,95,100
138,2023-03-03 07:36:36,95,100
139,2023-03-03 07:38:42,95,102
140,2023-03-03 07:40:27,95,102
141,2023-03-03 07:42:11,95,102
142,2023-03-03 07:44:02,95,102
143,2023-03-03 07:45:51,95,100
144,2023-03-03 07:47:30,95,100
145,2023-03-03 07:48:44,95,100
146,2023-03-03 07:50:18,95,100
147,2023-03-03 07:51:53,95,100
148,2023-03-03 07:53:28,95,100
149,2023-03-03 07:54:51,95,100
150,2023-03-03 07:56:34,95,100
151,2023-03-03 07:58:05,95,100
152,2023-03-03 07:59:26,95,100
153,2023-03-03 08:01:30,95,100
154,2023-03-03 08:03:25,95,100
155,2023-03-03 08:05:12,95,100
156,2023-03-03 08:07:01,95,100
157,2023-03-03 08:08:56,95,100
158,2023-03-03 08:10:42,95,100
159,2023-03-03 08:12:25,90,100
160,2023-03-03 08:13:50,90,100
161,2023-03-03 08:15:17,86,100
162,2023-03-03 08:16:44,86,100
163,2023-03-03 08:18:27,86,100
164,2023-03-03 08:20:13,86,100
165,2023-03-03 08:22:26,86,100
166,2023-03-03 08:24:58,86,100
167,2023-03-03 08:26:54,86,100
168,2023-03-03 08:28:28,86,100
169,2023-03-03 08:29:53,86,100
170,2023-03-03 08:31:45,86,100
171,2023-03-03 08:33:19,86,100
172,2023-03-03 08:34:58,86,100
173,2023-03-03 08:36:56,86,100
174,2023-03-03 08:38:41,86,100
175,2023-03-03 08:39:54,86,100
176,2023-03-03 08:42:15,86,100
177,2023-03-03 08:43:41,86,100
178,2023-03-03 08:45:38,86,100
179,2023-03-03 08:47:27,86,100
180,2023-03-03 08:49:14,90,100
181,2023-03-03 08:50:58,90,100
182,2023-03-03 08:52:40,90,100
183,2023-03-03 08:54:18,86,100
184,2023-03-03 08:55:50,86,100
185,2023-03-03 08:57:22,86,100
186,2023-03-03 08:58:45,86,100
187,2023-03-03 08:59:56,86,100
188,2023-03-03 09:01:57,86,100
189,2023-03-03 09:04:04,86,100
190,2023-03-03 09:05:35,86,100
191,2023-03-03 09:07:04,86,100
192,2023-03-03 09:08:46,86,100
193,2023-03-03 09:10:05,86,100
194,2023-03-03 09:11:24,86,100
195,2023-03-03 09:13:17,86,100
196,2023-03-03 09:14:57,86,100
197,2023-03-03 09:16:26,86,100
198,2023-03-03 09:18:07,86,100
199,2023-03-03 09:19:46,86,100
200,2023-03-03 09:21:01,86,100
201,2023-03-03 09:22:34,86,110
202,2023-03-03 09:24:23,86,110
203,2023-03-03 09:25:55,86,110
204,2023-03-03 09:27:37,86,110
205,2023-03-03 09:28:48,86,110
206,2023-03-03 09:30:00,86,110
207,2023-03-03 09:31:34,86,110
208,2023-03-03 09:33:32,86,110
209,2023-03-03 09:34:44,86,110
210,2023-03-03 09:35:59,86,110
211,2023-03-03 09:37:14,86,100
212,2023-03-03 09:38:49,86,100
213,2023-03-03 09:39:47,86,100
214,2023-03-03 09:41:14,86,100
215,2023-03-03 09:42:26,86,100
216,2023-03-03 09:43:36,86,100
217,2023-03-03 09:44:38,86,100
218,2023-03-03 09:46:11,86,100
219,2023-03-03 09:47:41,86,100
220,2023-03-03 09:49:01,86,100
221,2023-03-03 09:50:43,86,100
222,2023-03-03 09:52:09,86,100
223,2023-03-03 09:53:18,86,100
224,2023-03-03 09:54:33,86,100
225,2023-03-03 09:55:42,86,100
226,2023-03-03 09:57:01,86,100
227,2023-03-03 09:58:15,86,100
228,2023-03-03 09:59:43,86,100
229,2023-03-03 10:01:41,86,100
