,datetime,BuyerPrice,SellerPrice
0,2023-03-03 03:53:37,120,125
1,2023-03-03 03:54:57,120,125
2,2023-03-03 03:56:10,120,125
3,2023-03-03 03:57:30,120,125
4,2023-03-03 03:58:52,120,125
5,2023-03-03 03:59:50,120,125
6,2023-03-03 04:01:37,120,125
7,2023-03-03 04:02:53,120,125
8,2023-03-03 04:04:17,120,125
9,2023-03-03 04:06:14,120,125
10,2023-03-03 04:07:40,120,125
11,2023-03-03 04:09:16,120,125
12,2023-03-03 04:10:28,120,125
13,2023-03-03 04:11:48,120,125
14,2023-03-03 04:13:03,120,125
15,2023-03-03 04:14:20,120,125
16,2023-03-03 04:16:05,120,125
17,2023-03-03 04:17:26,120,125
18,2023-03-03 04:18:49,120,125
19,2023-03-03 04:20:16,120,125
20,2023-03-03 04:22:13,120,125
21,2023-03-03 04:26:13,120,125
22,2023-03-03 04:27:30,120,125
23,2023-03-03 04:28:41,120,125
24,2023-03-03 04:31:12,120,125
25,2023-03-03 04:32:45,120,125
26,2023-03-03 04:34:03,120,125
27,2023-03-03 04:35:19,120,125
28,2023-03-03 04:36:35,120,125
29,2023-03-03 04:37:57,121,125
30,2023-03-03 04:39:08,121,125
31,2023-03-03 04:40:31,121,125
32,2023-03-03 04:41:52,121,125
33,2023-03-03 04:43:29,121,125
34,2023-03-03 04:44:27,121,125
35,2023-03-03 04:45:44,121,125
36,2023-03-03 04:47:12,121,125
37,2023-03-03 04:48:43,121,125
38,2023-03-03 04:49:43,121,125
39,2023-03-03 04:51:00,121,125
40,2023-03-03 04:52:21,121,125
41,2023-03-03 04:54:39,121,125
42,2023-03-03 04:56:02,121,125
43,2023-03-03 04:57:17,121,125
44,2023-03-03 04:58:10,121,125
45,2023-03-03 04:59:26,121,125
46,2023-03-03 05:00:51,121,124
47,2023-03-03 05:02:53,121,124
48,2023-03-03 05:04:38,121,124
49,2023-03-03 05:06:28,121,124
50,2023-03-03 05:08:42,121,124
51,2023-03-03 05:09:50,121,124
52,2023-03-03 05:11:10,121,124
53,2023-03-03 05:12:27,121,125
54,2023-03-03 05:14:06,121,125
55,2023-03-03 05:15:26,121,125
56,2023-03-03 05:16:34,121,125
57,2023-03-03 05:18:00,121,125
58,2023-03-03 05:19:14,121,125
59,2023-03-03 05:21:10,121,125
60,2023-03-03 05:22:45,121,125
61,2023-03-03 05:24:16,121,125
62,2023-03-03 05:25:48,121,125
63,2023-03-03 05:27:26,121,125
64,2023-03-03 05:28:50,121,125
65,2023-03-03 05:30:08,121,125
66,2023-03-03 05:32:03,121,125
67,2023-03-03 05:33:38,121,125
68,2023-03-03 05:35:16,121,125
69,2023-03-03 05:37:01,121,125
70,2023-03-03 05:38:45,121,125
71,2023-03-03 05:40:26,121,125
72,2023-03-03 05:42:30,121,125
73,2023-03-03 05:43:51,121,125
74,2023-03-03 05:45:04,121,125
75,2023-03-03 05:46:24,121,125
76,2023-03-03 05:48:01,121,125
77,2023-03-03 05:49:09,121,125
78,2023-03-03 05:50:17,121,125
79,2023-03-03 05:51:47,121,125
80,2023-03-03 05:53:33,121,125
81,2023-03-03 05:55:03,121,125
82,2023-03-03 05:56:51,121,125
83,2023-03-03 05:58:36,121,125
84,2023-03-03 06:00:26,121,125
85,2023-03-03 06:03:55,121,125
86,2023-03-03 06:06:31,121,125
87,2023-03-03 06:09:00,121,125
88,2023-03-03 06:11:09,121,125
89,2023-03-03 06:12:52,121,125
90,2023-03-03 06:14:36,121,125
91,2023-03-03 06:16:11,121,125
92,2023-03-03 06:17:38,121,125
93,2023-03-03 06:19:00,121,125
94,2023-03-03 06:20:37,121,125
95,2023-03-03 06:22:01,121,125
96,2023-03-03 06:24:01,121,125
97,2023-03-03 06:25:49,121,125
98,2023-03-03 06:27:32,121,125
99,2023-03-03 06:29:13,121,125
100,2023-03-03 06:31:38,121,125
101,2023-03-03 06:33:21,121,125
102,2023-03-03 06:35:07,121,125
103,2023-03-03 06:36:59,121,125
104,2023-03-03 06:38:50,121,125
105,2023-03-03 06:40:59,121,125
106,2023-03-03 06:42:45,121,125
107,2023-03-03 06:44:26,121,125
108,2023-03-03 06:46:11,121,125
109,2023-03-03 06:47:42,121,125
110,2023-03-03 06:49:16,121,125
111,2023-03-03 06:50:33,121,125
112,2023-03-03 06:52:04,121,125
113,2023-03-03 06:53:31,121,125
114,2023-03-03 06:55:06,121,125
115,2023-03-03 06:56:34,121,125
116,2023-03-03 06:57:54,121,125
117,2023-03-03 06:59:18,121,125
118,2023-03-03 07:02:06,115,125
119,2023-03-03 07:05:08,120,125
120,2023-03-03 07:07:39,120,125
121,2023-03-03 07:09:27,120,125
122,2023-03-03 07:11:07,121,125
123,2023-03-03 07:12:26,121,125
124,2023-03-03 07:13:49,121,125
125,2023-03-03 07:15:46,121,125
126,2023-03-03 07:17:21,121,125
127,2023-03-03 07:18:45,121,125
128,2023-03-03 07:20:21,121,125
129,2023-03-03 07:21:44,121,125
130,2023-03-03 07:23:23,121,125
131,2023-03-03 07:25:06,121,125
132,2023-03-03 07:26:28,121,125
133,2023-03-03 07:28:07,120,125
134,2023-03-03 07:29:30,120,125
135,2023-03-03 07:31:12,120,125
136,2023-03-03 07:33:03,120,125
137,2023-03-03 07:34:55,120,125
138,2023-03-03 07:36:46,120,125
139,2023-03-03 07:39:04,120,125
140,2023-03-03 07:40:43,120,125
141,2023-03-03 07:42:23,120,125
